p_id,hh_id,tu_id,bruttolohn_m,vermögen_hh,in_priv_krankenv,alter,hat_kinder,kind,selbstständig,eink_selbst_m,summe_ges_priv_rente_m,vermiet_eink_m,kapitaleink_m,priv_rente_beitr_m,wohnort_ost,jahr_renteneintr,betreuungskost_m,in_ausbildung,behinderungsgrad,arbeitsstunden_w,alleinerz
2069,2017,2017,2350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2070,2017,2017,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2071,2017,2017,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2072,2018,2018,2400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2073,2018,2018,2400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2074,2018,2018,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2075,2018,2018,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2076,2019,2019,2450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2077,2019,2019,2450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2078,2019,2019,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2079,2019,2019,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2080,2020,2020,2500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2081,2020,2020,2500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2082,2020,2020,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2083,2020,2020,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2084,2021,2021,2550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2085,2021,2021,2550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2086,2021,2021,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2087,2021,2021,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2088,2022,2022,2600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2089,2022,2022,2600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2090,2022,2022,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2091,2022,2022,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2092,2023,2023,2650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2093,2023,2023,2650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2094,2023,2023,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2095,2023,2023,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2096,2024,2024,2700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2097,2024,2024,2700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2098,2024,2024,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2099,2024,2024,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2100,2025,2025,2750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2101,2025,2025,2750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2102,2025,2025,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2103,2025,2025,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2104,2026,2026,2800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2105,2026,2026,2800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2106,2026,2026,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2107,2026,2026,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2108,2027,2027,2850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2109,2027,2027,2850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2110,2027,2027,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2111,2027,2027,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2112,2028,2028,2900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2113,2028,2028,2900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2114,2028,2028,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2115,2028,2028,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2116,2029,2029,2950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2117,2029,2029,2950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2118,2029,2029,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2119,2029,2029,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2120,2030,2030,3000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2121,2030,2030,3000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2122,2030,2030,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2123,2030,2030,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2124,2031,2031,3050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2125,2031,2031,3050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2126,2031,2031,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2127,2031,2031,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2128,2032,2032,3100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2129,2032,2032,3100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2130,2032,2032,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2131,2032,2032,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2132,2033,2033,3150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2133,2033,2033,3150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2134,2033,2033,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2135,2033,2033,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2136,2034,2034,3200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2137,2034,2034,3200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2138,2034,2034,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2139,2034,2034,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2140,2035,2035,3250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2141,2035,2035,3250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2142,2035,2035,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2143,2035,2035,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2144,2036,2036,3300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2145,2036,2036,3300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2146,2036,2036,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2147,2036,2036,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2148,2037,2037,3350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2149,2037,2037,3350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2150,2037,2037,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2151,2037,2037,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2152,2038,2038,3400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2153,2038,2038,3400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2154,2038,2038,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2155,2038,2038,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2156,2039,2039,3450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2157,2039,2039,3450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2158,2039,2039,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2159,2039,2039,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2160,2040,2040,3500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2161,2040,2040,3500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2162,2040,2040,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2163,2040,2040,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2164,2041,2041,3550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2165,2041,2041,3550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2166,2041,2041,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2167,2041,2041,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2168,2042,2042,3600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2169,2042,2042,3600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2170,2042,2042,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2171,2042,2042,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2172,2043,2043,3650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2173,2043,2043,3650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2174,2043,2043,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2175,2043,2043,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2176,2044,2044,3700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2177,2044,2044,3700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2178,2044,2044,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2179,2044,2044,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2180,2045,2045,3750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2181,2045,2045,3750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2182,2045,2045,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2183,2045,2045,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2184,2046,2046,3800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2185,2046,2046,3800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2186,2046,2046,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2187,2046,2046,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2188,2047,2047,3850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2189,2047,2047,3850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2190,2047,2047,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2191,2047,2047,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2192,2048,2048,3900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2193,2048,2048,3900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2194,2048,2048,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2195,2048,2048,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2196,2049,2049,3950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2197,2049,2049,3950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2198,2049,2049,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2199,2049,2049,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2200,2050,2050,4000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2201,2050,2050,4000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2202,2050,2050,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2203,2050,2050,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2204,2051,2051,4050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2205,2051,2051,4050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2206,2051,2051,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2207,2051,2051,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2208,2052,2052,4100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2209,2052,2052,4100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2210,2052,2052,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2211,2052,2052,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2212,2053,2053,4150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2213,2053,2053,4150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2214,2053,2053,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2215,2053,2053,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2216,2054,2054,4200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2217,2054,2054,4200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2218,2054,2054,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2219,2054,2054,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2220,2055,2055,4250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2221,2055,2055,4250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2222,2055,2055,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2223,2055,2055,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2224,2056,2056,4300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2225,2056,2056,4300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2226,2056,2056,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2227,2056,2056,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2228,2057,2057,4350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2229,2057,2057,4350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2230,2057,2057,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2231,2057,2057,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2232,2058,2058,4400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2233,2058,2058,4400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2234,2058,2058,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2235,2058,2058,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2236,2059,2059,4450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2237,2059,2059,4450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2238,2059,2059,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2239,2059,2059,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2240,2060,2060,4500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2241,2060,2060,4500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2242,2060,2060,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2243,2060,2060,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2244,2061,2061,4550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2245,2061,2061,4550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2246,2061,2061,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2247,2061,2061,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2248,2062,2062,4600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2249,2062,2062,4600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2250,2062,2062,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2251,2062,2062,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2252,2063,2063,4650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2253,2063,2063,4650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2254,2063,2063,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2255,2063,2063,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2256,2064,2064,4700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2257,2064,2064,4700.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2258,2064,2064,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2259,2064,2064,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2260,2065,2065,4750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2261,2065,2065,4750.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2262,2065,2065,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2263,2065,2065,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2264,2066,2066,4800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2265,2066,2066,4800.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2266,2066,2066,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2267,2066,2066,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2268,2067,2067,4850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2269,2067,2067,4850.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2270,2067,2067,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2271,2067,2067,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2272,2068,2068,4900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2273,2068,2068,4900.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2274,2068,2068,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2275,2068,2068,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2276,2069,2069,4950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2277,2069,2069,4950.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2278,2069,2069,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2279,2069,2069,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2280,2070,2070,5000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2281,2070,2070,5000.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2282,2070,2070,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2283,2070,2070,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2284,2071,2071,5050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2285,2071,2071,5050.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2286,2071,2071,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2287,2071,2071,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2288,2072,2072,5100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2289,2072,2072,5100.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2290,2072,2072,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2291,2072,2072,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2292,2073,2073,5150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2293,2073,2073,5150.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2294,2073,2073,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2295,2073,2073,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2296,2074,2074,5200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2297,2074,2074,5200.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2298,2074,2074,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2299,2074,2074,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2300,2075,2075,5250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2301,2075,2075,5250.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2302,2075,2075,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2303,2075,2075,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2304,2076,2076,5300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2305,2076,2076,5300.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2306,2076,2076,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2307,2076,2076,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2308,2077,2077,5350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2309,2077,2077,5350.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2310,2077,2077,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2311,2077,2077,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2312,2078,2078,5400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2313,2078,2078,5400.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2314,2078,2078,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2315,2078,2078,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2316,2079,2079,5450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2317,2079,2079,5450.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2318,2079,2079,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2319,2079,2079,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2320,2080,2080,5500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2321,2080,2080,5500.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2322,2080,2080,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2323,2080,2080,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2324,2081,2081,5550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2325,2081,2081,5550.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2326,2081,2081,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2327,2081,2081,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2328,2082,2082,5600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2329,2082,2082,5600.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2330,2082,2082,,0,False,10,False,True,False,,,,,,False,2100,,False,0,0,False
2331,2082,2082,,0,False,5,False,True,False,,,,,,False,2100,,False,0,0,False
2332,2083,2083,5650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
2333,2083,2083,5650.0,0,False,50,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100,0.0,False,0,0,False
