p_id,hh_id,tu_id,bruttolohn_m,vermögen_hh,prv_krankenv,alter,hat_kinder,kind,selbstständig,eink_selbst_m,ges_rente_m,vermiet_eink_m,kapital_eink_m,prv_rente_beitr_m,wohnort_ost,jahr_renteneintr,betreuungskost_m,in_ausbildung,behinderungsgrad,arbeitsstunden_w,alleinerziehend,anz_minderj_hh
1496,1124,1124,7700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1497,1124,1124,7700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1498,1124,1124,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1500,1125,1125,7750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1501,1125,1125,7750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1502,1125,1125,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1504,1126,1126,7800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1505,1126,1126,7800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1506,1126,1126,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1508,1127,1127,7850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1509,1127,1127,7850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1510,1127,1127,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1512,1128,1128,7900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1513,1128,1128,7900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1514,1128,1128,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1516,1129,1129,7950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1517,1129,1129,7950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1518,1129,1129,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
1520,1130,1130,8000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1521,1130,1130,8000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,1
1522,1130,1130,,0,False,10.0,False,True,,,,,,,,,,,,,False,1
2000,2000,2000,1500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2001,2000,2000,1500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2002,2000,2000,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2003,2000,2000,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2004,2001,2001,1550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2005,2001,2001,1550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2006,2001,2001,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2007,2001,2001,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2008,2002,2002,1600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2009,2002,2002,1600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2010,2002,2002,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2011,2002,2002,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2012,2003,2003,1650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2013,2003,2003,1650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2014,2003,2003,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2015,2003,2003,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2016,2004,2004,1700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2017,2004,2004,1700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2018,2004,2004,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2019,2004,2004,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2020,2005,2005,1750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2021,2005,2005,1750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2022,2005,2005,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2023,2005,2005,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2024,2006,2006,1800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2025,2006,2006,1800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2026,2006,2006,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2027,2006,2006,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2028,2007,2007,1850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2029,2007,2007,1850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2030,2007,2007,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2031,2007,2007,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2032,2008,2008,1900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2033,2008,2008,1900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2034,2008,2008,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2035,2008,2008,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2036,2009,2009,1950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2037,2009,2009,1950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2038,2009,2009,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2039,2009,2009,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2040,2010,2010,2000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2041,2010,2010,2000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2042,2010,2010,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2043,2010,2010,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2044,2011,2011,2050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2045,2011,2011,2050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2046,2011,2011,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2047,2011,2011,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2048,2012,2012,2100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2049,2012,2012,2100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2050,2012,2012,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2051,2012,2012,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2052,2013,2013,2150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2053,2013,2013,2150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2054,2013,2013,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2055,2013,2013,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2056,2014,2014,2200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2057,2014,2014,2200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2058,2014,2014,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2059,2014,2014,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2060,2015,2015,2250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2061,2015,2015,2250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2062,2015,2015,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2063,2015,2015,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2064,2016,2016,2300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2065,2016,2016,2300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2066,2016,2016,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2067,2016,2016,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2068,2017,2017,2350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2069,2017,2017,2350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2070,2017,2017,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2071,2017,2017,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2072,2018,2018,2400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2073,2018,2018,2400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2074,2018,2018,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2075,2018,2018,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2076,2019,2019,2450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2077,2019,2019,2450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2078,2019,2019,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2079,2019,2019,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2080,2020,2020,2500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2081,2020,2020,2500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2082,2020,2020,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2083,2020,2020,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2084,2021,2021,2550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2085,2021,2021,2550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2086,2021,2021,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2087,2021,2021,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2088,2022,2022,2600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2089,2022,2022,2600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2090,2022,2022,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2091,2022,2022,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2092,2023,2023,2650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2093,2023,2023,2650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2094,2023,2023,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2095,2023,2023,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2096,2024,2024,2700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2097,2024,2024,2700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2098,2024,2024,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2099,2024,2024,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2100,2025,2025,2750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2101,2025,2025,2750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2102,2025,2025,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2103,2025,2025,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2104,2026,2026,2800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2105,2026,2026,2800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2106,2026,2026,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2107,2026,2026,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2108,2027,2027,2850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2109,2027,2027,2850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2110,2027,2027,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2111,2027,2027,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2112,2028,2028,2900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2113,2028,2028,2900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2114,2028,2028,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2115,2028,2028,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2116,2029,2029,2950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2117,2029,2029,2950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2118,2029,2029,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2119,2029,2029,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2120,2030,2030,3000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2121,2030,2030,3000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2122,2030,2030,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2123,2030,2030,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2124,2031,2031,3050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2125,2031,2031,3050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2126,2031,2031,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2127,2031,2031,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2128,2032,2032,3100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2129,2032,2032,3100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2130,2032,2032,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2131,2032,2032,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2132,2033,2033,3150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2133,2033,2033,3150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2134,2033,2033,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2135,2033,2033,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2136,2034,2034,3200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2137,2034,2034,3200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2138,2034,2034,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2139,2034,2034,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2140,2035,2035,3250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2141,2035,2035,3250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2142,2035,2035,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2143,2035,2035,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2144,2036,2036,3300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2145,2036,2036,3300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2146,2036,2036,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2147,2036,2036,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2148,2037,2037,3350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2149,2037,2037,3350.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2150,2037,2037,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2151,2037,2037,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2152,2038,2038,3400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2153,2038,2038,3400.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2154,2038,2038,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2155,2038,2038,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2156,2039,2039,3450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2157,2039,2039,3450.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2158,2039,2039,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2159,2039,2039,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2160,2040,2040,3500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2161,2040,2040,3500.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2162,2040,2040,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2163,2040,2040,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2164,2041,2041,3550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2165,2041,2041,3550.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2166,2041,2041,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2167,2041,2041,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2168,2042,2042,3600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2169,2042,2042,3600.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2170,2042,2042,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2171,2042,2042,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2172,2043,2043,3650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2173,2043,2043,3650.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2174,2043,2043,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2175,2043,2043,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2176,2044,2044,3700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2177,2044,2044,3700.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2178,2044,2044,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2179,2044,2044,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2180,2045,2045,3750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2181,2045,2045,3750.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2182,2045,2045,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2183,2045,2045,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2184,2046,2046,3800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2185,2046,2046,3800.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2186,2046,2046,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2187,2046,2046,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2188,2047,2047,3850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2189,2047,2047,3850.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2190,2047,2047,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2191,2047,2047,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2192,2048,2048,3900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2193,2048,2048,3900.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2194,2048,2048,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2195,2048,2048,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2196,2049,2049,3950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2197,2049,2049,3950.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2198,2049,2049,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2199,2049,2049,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2200,2050,2050,4000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2201,2050,2050,4000.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2202,2050,2050,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2203,2050,2050,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2204,2051,2051,4050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2205,2051,2051,4050.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2206,2051,2051,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2207,2051,2051,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2208,2052,2052,4100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2209,2052,2052,4100.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2210,2052,2052,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2211,2052,2052,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2212,2053,2053,4150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2213,2053,2053,4150.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2214,2053,2053,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2215,2053,2053,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2216,2054,2054,4200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2217,2054,2054,4200.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2218,2054,2054,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2219,2054,2054,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2220,2055,2055,4250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2221,2055,2055,4250.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
2222,2055,2055,,0,False,10.0,False,True,,,,,,,,,,,,,False,2
2223,2055,2055,,0,False,5.0,False,True,,,,,,,,,,,,,False,2
2224,2056,2056,4300.0,0,False,50.0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,2100.0,0.0,False,0.0,40.0,False,2
